run_id,driver_id,driver_label,global_theme,taiwan_code,taiwan_name_seed,economic_role,linkage_tier,linkage_confidence,polarity,link_mechanism,evidence_required,edge_status,provenance_status,review_after,enabled,mapping_layer,review_after_parsed,review_overdue,missing_provenance,duplicate_edge
20260919T131926+0800-ad2c247a,SEMICONDUCTOR_INFRA_SERVICES_CYCLE,Semiconductor infrastructure / analysis service cycle,Base_Industry,6830,汎銓,material_failure_analysis,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,BASE_LAYER_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,SERVER_HARDWARE_CYCLE,Server / enterprise compute hardware cycle,Base_Industry,6933,AMAX-KY,server_systems,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,BASE_LAYER_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,SERVER_HARDWARE_CYCLE,Server / enterprise compute hardware cycle,Base_Industry,7711,永擎,server_systems,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,BASE_LAYER_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,OPTICAL_PHOTONICS_CYCLE,Optical / photonics component cycle,Base_Industry,7717,萊德光電-KY,fiber_optic_passives,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,BASE_LAYER_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,POWER_CONNECTIVITY_CYCLE,Power interconnect / protection component cycle,Base_Industry,7788,松川精密,power_relays,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,BASE_LAYER_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,SEMICONDUCTOR_TEST_CYCLE,Semiconductor test / OSAT utilization cycle,Base_Industry,7828,創新服務,probe_card_equipment,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,BASE_LAYER_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,PCB_MATERIALS_CYCLE,PCB / laminate / interconnect materials cycle,Base_Industry,8021,尖點,pcb_drill_consumables,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,BASE_LAYER_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,POWER_CONNECTIVITY_CYCLE,Power interconnect / protection component cycle,Base_Industry,8103,瀚荃,connectors_power_components,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,BASE_LAYER_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,PCB_MATERIALS_CYCLE,PCB / laminate / interconnect materials cycle,Base_Industry,8358,金居,copper_foil,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,BASE_LAYER_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,THERMAL_MANAGEMENT_CYCLE,Thermal-management component cycle,Base_Industry,8996,高力,heat_exchange,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,BASE_LAYER_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,GRID_ELECTRICAL_EQUIPMENT_CYCLE,Grid electrical equipment / transformer cycle,Base_Industry,1503,士電,grid_equipment,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,LEGACY_BASE_BACKFILL_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,GRID_ELECTRICAL_EQUIPMENT_CYCLE,Grid electrical equipment / transformer cycle,Base_Industry,1513,中興電,grid_equipment,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,LEGACY_BASE_BACKFILL_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,GRID_ELECTRICAL_EQUIPMENT_CYCLE,Grid electrical equipment / transformer cycle,Base_Industry,1519,華城,transformers_grid_equipment,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,LEGACY_BASE_BACKFILL_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,WIRE_CABLE_CYCLE,Wire / cable demand and copper pass-through cycle,Base_Industry,1605,華新,wire_cable,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,LEGACY_BASE_BACKFILL_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,WIRE_CABLE_CYCLE,Wire / cable demand and copper pass-through cycle,Base_Industry,1608,華榮,wire_cable,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,LEGACY_BASE_BACKFILL_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,WIRE_CABLE_CYCLE,Wire / cable demand and copper pass-through cycle,Base_Industry,1609,大亞,wire_cable,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,LEGACY_BASE_BACKFILL_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,UPS_POWER_SYSTEMS_CYCLE,UPS / power conversion systems cycle,Base_Industry,2308,台達電,power_conversion_systems,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,LEGACY_BASE_BACKFILL_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,FOUNDRY_CYCLE,Semiconductor foundry utilization / wafer cycle,Base_Industry,2330,台積電,semiconductor_foundry,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,LEGACY_BASE_BACKFILL_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,MEMORY_SEMICONDUCTOR_CYCLE,Memory semiconductor demand / pricing cycle,Base_Industry,2337,旺宏,memory_semiconductor,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,LEGACY_BASE_BACKFILL_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,MEMORY_SEMICONDUCTOR_CYCLE,Memory semiconductor demand / pricing cycle,Base_Industry,2344,華邦電,memory_semiconductor,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,LEGACY_BASE_BACKFILL_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,NETWORK_EQUIPMENT_CYCLE,Networking equipment / broadband CPE cycle,Base_Industry,2345,智邦,networking_equipment,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,LEGACY_BASE_BACKFILL_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,SERVER_HARDWARE_CYCLE,SERVER_HARDWARE_CYCLE,Base_Industry,2356,英業達,server_odm,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,LEGACY_BASE_BACKFILL_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,MEMORY_SEMICONDUCTOR_CYCLE,Memory semiconductor demand / pricing cycle,Base_Industry,2408,南亞科,dram,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,LEGACY_BASE_BACKFILL_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,DRY_BULK_SHIPPING_CYCLE,Dry-bulk shipping / fleet cycle,Base_Industry,2605,新興,dry_bulk_shipping,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,LEGACY_BASE_BACKFILL_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,DRY_BULK_SHIPPING_CYCLE,Dry-bulk shipping / fleet cycle,Base_Industry,2606,裕民,dry_bulk_shipping,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,LEGACY_BASE_BACKFILL_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,DRY_BULK_SHIPPING_CYCLE,Dry-bulk shipping / fleet cycle,Base_Industry,2617,台航,dry_bulk_shipping,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,LEGACY_BASE_BACKFILL_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,DRY_BULK_SHIPPING_CYCLE,Dry-bulk shipping / fleet cycle,Base_Industry,2637,慧洋-KY,dry_bulk_shipping,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,LEGACY_BASE_BACKFILL_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,MEMORY_SEMICONDUCTOR_CYCLE,Memory semiconductor demand / pricing cycle,Base_Industry,3006,晶豪科,memory_ic,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,LEGACY_BASE_BACKFILL_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,THERMAL_MANAGEMENT_CYCLE,THERMAL_MANAGEMENT_CYCLE,Base_Industry,3017,奇鋐,thermal_modules,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,LEGACY_BASE_BACKFILL_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,CYBERSECURITY_IT_SERVICES_CYCLE,Cybersecurity / enterprise IT services cycle,Base_Industry,3029,零壹,cybersecurity_distribution,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,LEGACY_BASE_BACKFILL_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,SEMICONDUCTOR_EQUIPMENT_CYCLE,Semiconductor equipment / process-tool cycle,Base_Industry,3131,弘塑,semiconductor_equipment,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,LEGACY_BASE_BACKFILL_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,SERVER_HARDWARE_CYCLE,SERVER_HARDWARE_CYCLE,Base_Industry,3231,緯創,server_odm,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,LEGACY_BASE_BACKFILL_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,STORAGE_MEMORY_PRODUCTS_CYCLE,Storage / memory module product cycle,Base_Industry,3260,威剛,storage_memory_products,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,LEGACY_BASE_BACKFILL_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,SEMICONDUCTOR_EQUIPMENT_CYCLE,Semiconductor equipment / process-tool cycle,Base_Industry,3583,辛耘,semiconductor_equipment,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,LEGACY_BASE_BACKFILL_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,NETWORK_EQUIPMENT_CYCLE,Networking equipment / broadband CPE cycle,Base_Industry,3596,智易,broadband_networking,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,LEGACY_BASE_BACKFILL_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,NETWORK_EQUIPMENT_CYCLE,Networking equipment / broadband CPE cycle,Base_Industry,3704,合勤控,networking_equipment,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,LEGACY_BASE_BACKFILL_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,STORAGE_MEMORY_PRODUCTS_CYCLE,Storage / memory module product cycle,Base_Industry,4967,十銓,memory_modules,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,LEGACY_BASE_BACKFILL_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,STORAGE_MEMORY_PRODUCTS_CYCLE,Storage / memory module product cycle,Base_Industry,5289,宜鼎,industrial_storage,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,LEGACY_BASE_BACKFILL_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,MEMORY_SEMICONDUCTOR_CYCLE,Memory semiconductor demand / pricing cycle,Base_Industry,5351,鈺創,memory_ic,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,LEGACY_BASE_BACKFILL_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,NETWORK_EQUIPMENT_CYCLE,Networking equipment / broadband CPE cycle,Base_Industry,5388,中磊,networking_equipment,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,LEGACY_BASE_BACKFILL_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,CYBERSECURITY_IT_SERVICES_CYCLE,Cybersecurity / enterprise IT services cycle,Base_Industry,6140,訊達,enterprise_it_security,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,LEGACY_BASE_BACKFILL_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,SEMICONDUCTOR_EQUIPMENT_CYCLE,Semiconductor equipment / process-tool cycle,Base_Industry,6187,萬潤,semiconductor_equipment,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,LEGACY_BASE_BACKFILL_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,SEMICONDUCTOR_TEST_CYCLE,SEMICONDUCTOR_TEST_CYCLE,Base_Industry,6223,旺矽,probe_card_test,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,LEGACY_BASE_BACKFILL_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,THERMAL_MANAGEMENT_CYCLE,THERMAL_MANAGEMENT_CYCLE,Base_Industry,6230,尼得科超眾,thermal_modules,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,LEGACY_BASE_BACKFILL_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,NETWORK_EQUIPMENT_CYCLE,Networking equipment / broadband CPE cycle,Base_Industry,6285,啟碁,networking_equipment,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,LEGACY_BASE_BACKFILL_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,UPS_POWER_SYSTEMS_CYCLE,UPS / power conversion systems cycle,Base_Industry,6409,旭隼,ups_power_systems,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,LEGACY_BASE_BACKFILL_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,BIOPHARMA_COMMERCIALIZATION_CYCLE,Biopharma commercialization / pipeline cycle,Base_Industry,6446,藥華藥,biopharma,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,LEGACY_BASE_BACKFILL_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,BIOPHARMA_COMMERCIALIZATION_CYCLE,Biopharma commercialization / pipeline cycle,Base_Industry,6472,保瑞,pharma_cdmo_commercialization,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,LEGACY_BASE_BACKFILL_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,SEMICONDUCTOR_TEST_CYCLE,SEMICONDUCTOR_TEST_CYCLE,Base_Industry,6510,精測,test_interface,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,LEGACY_BASE_BACKFILL_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,SEMICONDUCTOR_EQUIPMENT_CYCLE,Semiconductor equipment / process-tool cycle,Base_Industry,6640,均華,advanced_packaging_equipment,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,LEGACY_BASE_BACKFILL_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,SERVER_HARDWARE_CYCLE,SERVER_HARDWARE_CYCLE,Base_Industry,6669,緯穎,server_odm,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,LEGACY_BASE_BACKFILL_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,STORAGE_MEMORY_PRODUCTS_CYCLE,Storage / memory module product cycle,Base_Industry,8299,群聯,nand_controller_storage,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,LEGACY_BASE_BACKFILL_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,SEMICONDUCTOR_EQUIPMENT_CYCLE,Semiconductor equipment / process-tool cycle,Semiconductor_Equipment,8064,東捷,semiconductor_display_process_equipment,DIRECT,0.82,POSITIVE,Semiconductor process and inspection equipment demand directly supports equipment shipments,semiconductor equipment orders / backlog / product mix / utilization,RESEARCH_VALIDATED,CURRENT_CANDIDATE_BACKFILL_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,SEMICONDUCTOR_TEST_CYCLE,Semiconductor test / OSAT utilization cycle,Semiconductor_Test,2449,京元電子,wafer_final_burnin_system_level_test,DIRECT,0.98,POSITIVE,Wafer probe final test burn-in and system-level test volumes directly drive utilization and revenue,test utilization / AI HPC chip volume / customer mix / capacity loading,RESEARCH_VALIDATED,CURRENT_CANDIDATE_BACKFILL_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,ASIC_DESIGN_SERVICE_CYCLE,ASIC design-service / turnkey cycle,ASIC_Design,6533,晶心科,riscv_cpu_ip,DIRECT,0.95,POSITIVE,RISC-V CPU IP licensing and SoC design activity directly drive royalty and licensing demand,IP licensing / design wins / royalty mix / customer tape-outs,RESEARCH_VALIDATED,CURRENT_CANDIDATE_BACKFILL_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,SEMICONDUCTOR_EQUIPMENT_CYCLE,Semiconductor equipment / process-tool cycle,Semiconductor_Equipment,3455,由田,aoi_machine_vision_equipment,STRONG,0.82,POSITIVE,AOI and machine-vision inspection equipment demand follows electronics and semiconductor manufacturing capex,AOI orders / semiconductor and PCB mix / backlog / utilization,RESEARCH_VALIDATED,CURRENT_CANDIDATE_BACKFILL_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,SEMICONDUCTOR_FACILITY_BUILDOUT,Semiconductor fab facility / clean utility buildout,Semiconductor_Infrastructure,6196,帆宣,fab_facility_system_integration,DIRECT,0.95,POSITIVE,High-tech facility turnkey systems automation and equipment integration rise with fab and advanced-facility buildout,fab project backlog / system integration orders / customer capex / completion schedule,RESEARCH_VALIDATED,CURRENT_CANDIDATE_BACKFILL_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,OPTICAL_PHOTONICS_CYCLE,Optical / photonics component cycle,Photonics,4979,華星光,optical_chip_tocan_osa,DIRECT,0.95,POSITIVE,Optical chips TO-CAN and optical sub-assemblies track datacom and telecom optical component demand,optical component orders / transceiver demand / product mix / utilization,RESEARCH_VALIDATED,CURRENT_CANDIDATE_BACKFILL_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,OPTICAL_COMPONENT_DEMAND,Optical-component / photonics demand,Photonics,4979,華星光,datacom_optical_components,DIRECT,0.92,POSITIVE,Higher-speed datacom and optical module deployments increase optical component demand,800G 1.6T optical orders / customer qualification / shipment mix,RESEARCH_VALIDATED,CURRENT_CANDIDATE_BACKFILL_2026_09,2027-03-31,1,THESIS,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,ELECTRONICS_MANUFACTURING_SERVICES_CYCLE,Electronics manufacturing services / SMT cycle,Electronics_Manufacturing,6278,台表科,smt_electronics_assembly,DIRECT,0.92,POSITIVE,SMT assembly volume and customer electronics demand directly drive utilization and revenue,SMT orders / utilization / customer product mix / end-market shipments,RESEARCH_VALIDATED,CURRENT_CANDIDATE_BACKFILL_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,SEMICONDUCTOR_TEST_CYCLE,Semiconductor test / OSAT utilization cycle,Semiconductor_Test,6239,力成,packaging_probe_test,DIRECT,0.97,POSITIVE,Chip probing packaging and testing volumes directly drive OSAT utilization and earnings,package and test utilization / memory logic mix / customer volume / ASP,RESEARCH_VALIDATED,CURRENT_CANDIDATE_BACKFILL_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,SEMICONDUCTOR_EQUIPMENT_CYCLE,Semiconductor equipment / process-tool cycle,Semiconductor_Equipment,2464,盟立,semiconductor_factory_automation,DIRECT,0.92,POSITIVE,AMHS OHT EFEM stocker and factory-automation demand follows semiconductor and advanced-packaging capacity buildout,semiconductor automation orders / AMHS backlog / advanced packaging projects / customer capex,RESEARCH_VALIDATED,CURRENT_CANDIDATE_BACKFILL_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,SEMICONDUCTOR_TEST_CYCLE,Semiconductor test / OSAT utilization cycle,Semiconductor_Test,2360,致茂,test_measurement_ate,STRONG,0.88,POSITIVE,Semiconductor and electronics test-system demand directly supports ATE and measurement equipment sales,ATE orders / semiconductor test mix / power electronics test demand / backlog,RESEARCH_VALIDATED,CURRENT_CANDIDATE_BACKFILL_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,PCB_MATERIALS_CYCLE,PCB / laminate / interconnect materials cycle,PCB,2313,華通,multilayer_pcb,DIRECT,0.97,POSITIVE,Multilayer PCB shipment demand utilization and pricing directly drive revenue,PCB orders / utilization / layer count / customer end-market mix,RESEARCH_VALIDATED,CURRENT_CANDIDATE_BACKFILL_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,PCB_MATERIALS_CYCLE,PCB / laminate / interconnect materials cycle,PCB,6672,騰輝電子-KY,ccl_prepreg_ims,DIRECT,0.97,POSITIVE,CCL prepreg and IMS demand tracks PCB production and high-performance electronics end markets,CCL prepreg IMS orders / utilization / pricing / end-market mix,RESEARCH_VALIDATED,CURRENT_CANDIDATE_BACKFILL_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,INDUSTRIAL_EDGE_COMPUTING_CYCLE,Industrial edge computing / automation hardware cycle,Industrial_Computing,2395,研華,industrial_edge_computing,DIRECT,0.98,POSITIVE,Industrial edge computers embedded systems and automation deployments directly drive core demand,edge computing orders / industrial automation demand / embedded-system backlog / regional demand,RESEARCH_VALIDATED,CURRENT_CANDIDATE_BACKFILL_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
